,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
10,0.2525126139322917,0.06469137766647516,0.000835577646891276,0.00023613474325703563,0.1,"(50,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 5}",0.6266447368421053,0.5957095709570958,0.6716171617161716,0.6313186813186813,0.031148526111839162,117,0.6270627062706271,0.6095551894563427,0.685337726523888,0.6406518740836192,0.03239596006177023
11,0.19327227274576822,0.02636135442584746,0.0010027885437011719,1.9466795466607238e-07,0.1,"(50,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 10}",0.6299342105263158,0.599009900990099,0.5693069306930693,0.5994505494505494,0.02475970593951354,157,0.6221122112211221,0.6243822075782537,0.5799011532125206,0.6087985240039654,0.02045453087311851
12,0.33640098571777344,0.07505813560682378,0.0008356571197509766,0.00023619111955540308,0.1,"(50,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 15}",0.649671052631579,0.5561056105610561,0.7227722772277227,0.6428571428571429,0.06817502052706252,99,0.6386138613861386,0.5601317957166392,0.7240527182866557,0.6409327917964779,0.06694052232012802
13,0.41773517926534015,0.06277115368630405,0.0010027090708414714,2.247831920581015e-07,0.1,"(50,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 20}",0.6973684210526315,0.6105610561056105,0.6798679867986799,0.6626373626373626,0.03748078266411389,74,0.7235973597359736,0.6729818780889621,0.6787479406919276,0.6917757261722878,0.022624089543102088
14,0.3849645455678304,0.03927263206621197,0.0015048980712890625,0.00041045824796245357,0.1,"(50,)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 25}",0.5822368421052632,0.6435643564356436,0.6501650165016502,0.6252747252747253,0.03060130226145981,128,0.5816831683168316,0.6738056013179572,0.6606260296540363,0.6387049330962751,0.04067789343310635
15,0.4348434607187907,0.067960305397786,0.0010025501251220703,1.9466795466607238e-07,0.1,"(50,)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 30}",0.7023026315789473,0.5676567656765676,0.66996699669967,0.6467032967032967,0.057388073181942924,92,0.7466996699669967,0.613673805601318,0.6886326194398682,0.6830020316693943,0.054453330394260493
16,0.4204777081807454,0.004663445882600214,0.0010027885437011719,3.371747880871523e-07,0.1,"(50,)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 35}",0.555921052631579,0.5973597359735974,0.6039603960396039,0.5857142857142857,0.021272907381264812,170,0.5552805280528053,0.6326194398682042,0.6161449752883031,0.6013483144031042,0.03326191716474159
17,0.5037381649017334,0.07140464743421668,0.001339276631673177,0.00047519166801082664,0.1,"(50,)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 40}",0.5789473684210527,0.6039603960396039,0.7211221122112211,0.6346153846153846,0.06196672467675552,113,0.5924092409240924,0.6342668863261944,0.7347611202635914,0.6538124158379595,0.059735724547338664
18,0.11748369534810384,0.024535720818756535,0.0008354981740315756,0.0002360795306493456,0.1,"(25,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 2}",0.6052631578947368,0.5874587458745875,0.5742574257425742,0.589010989010989,0.012708904364201315,163,0.5767326732673267,0.6103789126853377,0.5980230642504119,0.5950448834010255,0.013896511015893377
19,0.19516468048095703,0.05214596353272536,0.0010027885437011719,3.8933590933214475e-07,0.1,"(25,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 5}",0.5805921052631579,0.4966996699669967,0.693069306930693,0.5901098901098901,0.08040659296826133,161,0.5462046204620462,0.49093904448105435,0.6787479406919276,0.5719638685450094,0.07880651208428725
20,0.2016921043395996,0.01232815000918106,0.0005019505818684896,0.00040929048960738055,0.1,"(25,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 10}",0.6167763157894737,0.5874587458745875,0.6303630363036303,0.6115384615384616,0.017894749185118006,138,0.599009900990099,0.5642504118616145,0.6416803953871499,0.6016469027462878,0.03166560616702586
21,0.27055176099141437,0.02100943979032694,0.0008354981740315756,0.00023658438973016158,0.1,"(25,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 15}",0.6069078947368421,0.6534653465346535,0.636963696369637,0.6324175824175824,0.019281600602419305,114,0.6155115511551155,0.6342668863261944,0.6499176276771005,0.6332320217194701,0.014065270088054006
22,0.3531285921732585,0.03701880757507523,0.0006647904713948568,0.00023141462373673388,0.1,"(25,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 20}",0.6036184210526315,0.6914191419141914,0.5841584158415841,0.6263736263736264,0.046638227318845996,124,0.5858085808580858,0.6927512355848435,0.5831960461285008,0.62058528752381,0.0510401761954192
23,0.3202078342437744,0.030601005569673,0.0011704762776692708,0.0002376522091940608,0.1,"(25,)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 25}",0.631578947368421,0.6072607260726073,0.6452145214521452,0.628021978021978,0.015689640889527644,123,0.6542904290429042,0.6227347611202636,0.6482701812191104,0.6417651237940928,0.013679105077649776
24,0.3887157440185547,0.02619878813718362,0.0005015532175699869,0.00040948404649611593,0.1,"(25,)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 30}",0.625,0.5544554455445545,0.5363036303630363,0.5719780219780219,0.03827739047908087,173,0.6336633663366337,0.5667215815485996,0.5172981878088962,0.5725610452313765,0.04768499551238945
25,0.4016725222269694,0.03415945094913549,0.0010027090708414714,4.49566384116203e-07,0.1,"(25,)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 35}",0.6414473684210527,0.5,0.5676567656765676,0.5697802197802198,0.05778091040358375,177,0.6262376237623762,0.5,0.600494233937397,0.5755772858999243,0.054464821294234786
