,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
38,0.1877048969268799,0.03841841855982834,0.001905202865600586,0.00037524745533828075,0.1,"(100, 25, 100)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 10}",0.6994219653179191,0.6994219653179191,0.6994219653179191,0.6994219653179191,0.7034883720930233,0.7002314814814815,0.0016237319954344998,1,0.7004341534008683,0.7004341534008683,0.7004341534008683,0.7004341534008683,0.6994219653179191,0.7002317157842785,0.00040487523317969123
39,0.3334840774536133,0.0750863977436794,0.002005767822265625,4.1019083342755444e-07,0.1,"(100, 25, 100)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 15}",0.6994219653179191,0.3930635838150289,0.4913294797687861,0.5260115606936416,0.0755813953488372,0.4375,0.2058068962045233,179,0.7004341534008683,0.7250361794500724,0.7054992764109985,0.7301013024602026,0.736271676300578,0.719468517604544,0.01402745760669833
40,0.3474287509918213,0.07991103248415476,0.002606916427612305,0.0004910401914118654,0.1,"(100, 25, 100)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 20}",0.6994219653179191,0.6994219653179191,0.3670520231213873,0.23699421965317918,0.2005813953488372,0.4409722222222222,0.2183543341092582,173,0.7004341534008683,0.7004341534008683,0.7460202604920405,0.756150506512301,0.7528901734104047,0.7311858494432965,0.025320762830440404
41,0.3509337902069092,0.06308827002429643,0.005615139007568359,0.0008022010604286885,0.1,"(100, 25, 100)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 25}",0.6994219653179191,0.6994219653179191,0.6994219653179191,0.6994219653179191,0.2238372093023256,0.6047453703703703,0.1899028374660445,161,0.7004341534008683,0.7004341534008683,0.7004341534008683,0.7004341534008683,0.763728323699422,0.713092987460579,0.025317668119421464
42,0.44742722511291505,0.14184120768804603,0.005514717102050782,6.503191803448608e-07,0.1,"(100, 25, 100)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 30}",0.6994219653179191,0.6994219653179191,0.6994219653179191,0.5,0.5959302325581395,0.6388888888888888,0.08019331086554446,140,0.7004341534008683,0.7004341534008683,0.7004341534008683,0.7604920405209841,0.740606936416185,0.7204802874279548,0.025343894149750176
43,0.4876692771911621,0.03314597694812944,0.007820940017700196,0.0009826060065389044,0.1,"(100, 25, 100)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 35}",0.6994219653179191,0.6994219653179191,0.6994219653179191,0.6994219653179191,0.7034883720930233,0.7002314814814815,0.0016237319954344998,1,0.7004341534008683,0.7004341534008683,0.7004341534008683,0.7047756874095513,0.6994219653179191,0.701100022586015,0.0018791771287015677
44,0.5726387023925781,0.13716112204288292,0.008019542694091797,0.0009994032330751385,0.1,"(100, 25, 100)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 40}",0.6994219653179191,0.6994219653179191,0.6994219653179191,0.630057803468208,0.6308139534883721,0.671875,0.03378770941905749,114,0.7004341534008683,0.7004341534008683,0.7004341534008683,0.7713458755426917,0.7774566473988439,0.7300209966288281,0.03628782291019399
45,0.07179069519042969,0.007273831791852611,0.000902557373046875,0.0002008199904064904,0.01,"(50, 50)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 2}",0.6994219653179191,0.6994219653179191,0.6994219653179191,0.6994219653179191,0.7034883720930233,0.7002314814814815,0.0016237319954344998,1,0.7004341534008683,0.7004341534008683,0.7004341534008683,0.7004341534008683,0.6994219653179191,0.7002317157842785,0.00040487523317969123
46,0.11661000251770019,0.01645885754309149,0.001303386688232422,0.0002457294324279854,0.01,"(50, 50)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 5}",0.6994219653179191,0.6994219653179191,0.6994219653179191,0.6994219653179191,0.7034883720930233,0.7002314814814815,0.0016237319954344998,1,0.7004341534008683,0.7004341534008683,0.6157742402315485,0.7004341534008683,0.6965317919075145,0.6827216984683336,0.03350783199306162
47,0.15943617820739747,0.042623598252518165,0.0014035701751708984,0.00037531107259138795,0.01,"(50, 50)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 10}",0.6994219653179191,0.6994219653179191,0.6994219653179191,0.6994219653179191,0.7034883720930233,0.7002314814814815,0.0016237319954344998,1,0.7004341534008683,0.7004341534008683,0.7004341534008683,0.7004341534008683,0.6994219653179191,0.7002317157842785,0.00040487523317969123
