,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.1788802146911621,0.04820993966034035,0.0024037837982177736,0.0004940706376530596,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 2}",0.5384615384615384,0.521978021978022,0.48626373626373626,0.5192307692307693,0.5192307692307693,0.5170329670329671,0.01697081891371484,69,0.5151098901098901,0.5487637362637363,0.5247252747252747,0.5494505494505495,0.5521978021978022,0.5380494505494505,0.015157268378168958
1,0.14357986450195312,0.03282838113770322,0.002606916427612305,0.0004910889939232857,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 5}",0.47527472527472525,0.4835164835164835,0.489010989010989,0.49725274725274726,0.5164835164835165,0.49230769230769234,0.014051331706092796,233,0.5212912087912088,0.5501373626373627,0.5673076923076923,0.5082417582417582,0.5625,0.5418956043956044,0.023217943011209646
2,0.2027369976043701,0.07741299844511597,0.002208042144775391,0.0003994875973606599,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 10}",0.4945054945054945,0.5357142857142857,0.5467032967032966,0.5054945054945055,0.5576923076923077,0.528021978021978,0.024163333436589027,20,0.728021978021978,0.5982142857142857,0.5824175824175825,0.676510989010989,0.5693681318681318,0.6309065934065934,0.06118514892504219
3,0.12312841415405273,0.0070453821405535655,0.0024061679840087892,0.000491303269377795,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 15}",0.5467032967032966,0.5439560439560439,0.5,0.5192307692307693,0.47527472527472525,0.5170329670329671,0.026995864827556577,69,0.5693681318681318,0.5199175824175825,0.5542582417582418,0.5521978021978022,0.5377747252747253,0.5467032967032968,0.016722173399487023
4,0.1459890365600586,0.07465336421444238,0.0022078037261962892,0.0004046919349506996,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 20}",0.5137362637362637,0.5027472527472527,0.5384615384615384,0.4642857142857143,0.5357142857142857,0.510989010989011,0.026917469700914035,125,0.7657967032967034,0.5034340659340659,0.4945054945054945,0.5130494505494505,0.4993131868131868,0.5552197802197802,0.10546516876889393
5,0.1993274688720703,0.07069457475453811,0.002807331085205078,0.0007503546156888347,0.1,"(50, 50)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 25}",0.521978021978022,0.5027472527472527,0.4835164835164835,0.4725274725274725,0.49175824175824173,0.4945054945054945,0.016935203304859838,215,0.7239010989010989,0.5061813186813187,0.7637362637362637,0.6929945054945055,0.5212912087912088,0.6416208791208791,0.10690608524057928
6,0.13054771423339845,0.02020789586466853,0.0028077125549316405,0.0007502015923458057,0.1,"(50, 50)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 30}",0.45879120879120877,0.5521978021978022,0.5,0.49725274725274726,0.48626373626373626,0.4989010989010989,0.030374230683703873,201,0.5686813186813187,0.6016483516483516,0.5762362637362637,0.5281593406593407,0.5240384615384616,0.5597527472527473,0.029598381426518515
7,0.24003996849060058,0.0732828723213525,0.002607250213623047,0.0004903886067876077,0.1,"(50, 50)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 35}",0.554945054945055,0.5082417582417582,0.5412087912087912,0.5302197802197802,0.48626373626373626,0.5241758241758242,0.024350021765011366,27,0.8221153846153846,0.8351648351648352,0.7870879120879121,0.8193681318681318,0.5412087912087912,0.760989010989011,0.11102351628795114
8,0.15982532501220703,0.031212590047339693,0.0026073455810546875,0.0004909529135758132,0.1,"(50, 50)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 40}",0.5137362637362637,0.4835164835164835,0.521978021978022,0.5384615384615384,0.5054945054945055,0.5126373626373626,0.0181900498431284,110,0.657967032967033,0.5590659340659341,0.7081043956043956,0.5824175824175825,0.7266483516483516,0.6468406593406594,0.06648465170223239
9,0.19591970443725587,0.06455818396855253,0.0030107021331787108,0.0010984663559889566,0.1,"(50, 50)",45,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 45}",0.47527472527472525,0.510989010989011,0.5384615384615384,0.5302197802197802,0.5054945054945055,0.512087912087912,0.022019192208257012,111,0.6016483516483516,0.779532967032967,0.8173076923076923,0.6627747252747253,0.6270604395604396,0.6976648351648352,0.08536775718567409
10,0.169451904296875,0.05234655658826732,0.0028077125549316405,0.00040106774793767036,0.1,"(50, 50)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 50}",0.4725274725274725,0.489010989010989,0.5274725274725275,0.48626373626373626,0.5494505494505495,0.5049450549450549,0.02878197989826111,163,0.657967032967033,0.5233516483516484,0.5164835164835165,0.7644230769230769,0.6717032967032966,0.6267857142857143,0.09465631333869175
11,0.13014740943908693,0.016565263164436805,0.003408956527709961,0.000491205794661681,0.1,"(50, 50)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 55}",0.49725274725274726,0.5439560439560439,0.5164835164835165,0.5439560439560439,0.5494505494505495,0.5302197802197802,0.020113192546948478,12,0.5439560439560439,0.5528846153846154,0.5425824175824175,0.5597527472527473,0.6490384615384616,0.5696428571428571,0.04018555635724829
12,0.15340862274169922,0.04106301529972999,0.0034093856811523438,0.0004917324788295799,0.1,"(50, 50)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 60}",0.5137362637362637,0.532967032967033,0.5439560439560439,0.49725274725274726,0.49725274725274726,0.5170329670329671,0.018826199669243735,69,0.7767857142857143,0.5453296703296703,0.6064560439560439,0.554945054945055,0.5487637362637363,0.606456043956044,0.08801183386690604
13,0.06837873458862305,0.008865103100664925,0.0026088237762451174,0.0004924580023932925,0.1,"(50,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 2}",0.4945054945054945,0.5576923076923077,0.5192307692307693,0.5082417582417582,0.49725274725274726,0.5153846153846153,0.022893040281318312,92,0.5233516483516484,0.5103021978021978,0.5164835164835165,0.5206043956043956,0.5309065934065934,0.5203296703296704,0.006876368687243869
14,0.08241934776306152,0.015511953893633728,0.002205562591552734,0.0004006863349706571,0.1,"(50,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 5}",0.5082417582417582,0.4532967032967033,0.4725274725274725,0.49725274725274726,0.47527472527472525,0.48131868131868133,0.019379331965437795,257,0.4793956043956044,0.49175824175824173,0.5171703296703297,0.5020604395604396,0.4993131868131868,0.4979395604395604,0.012415941251073273
