mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,N_Components/Clusters/Features,params,mean_test_score,std_test_score,rank_test_score,mean_train_score,std_train_score,Data_Perspective,Dataset,Clustering_Algorithm,Clustered_Data
0.2460547924041748,0.013800755579813641,0.0034092426300048827,0.0008016347938313863,0.01,"(50, 50)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 5}",0.4928571428571429,0.013965126403449293,231,0.5414835164835164,0.022897160921465674,RP,Madelon,None,0
0.3372972011566162,0.14678800035037876,0.0032082557678222647,0.00040061486261850916,0.01,"(50, 50)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 10}",0.5296703296703297,0.02248051928074592,17,0.6355769230769229,0.05864853798972596,RP,Madelon,None,0
0.197725772857666,0.032131429262526615,0.003812694549560547,0.0007534025832067455,0.01,"(50, 50)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 15}",0.5170329670329671,0.026995864827556577,70,0.5467032967032968,0.016489238933431447,RP,Madelon,None,0
0.2647041320800781,0.15224095019182154,0.0036098003387451173,0.0008015752844785532,0.01,"(50, 50)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 20}",0.5098901098901099,0.026895029122022882,131,0.5542582417582418,0.10354537375953388,RP,Madelon,None,0
0.33228411674499514,0.1075216349980006,0.0036094188690185547,0.0004912451062369216,0.01,"(50, 50)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 25}",0.4912087912087912,0.015772197905942108,242,0.6313186813186814,0.10044806634336832,RP,Madelon,None,0
0.2374288558959961,0.029491187282992288,0.003208780288696289,0.0004009488186526384,0.01,"(50, 50)",30,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 30}",0.5054945054945055,0.03351197952082837,160,0.5769230769230769,0.03101476795691572,RP,Madelon,None,0
0.44698872566223147,0.11075465467718787,0.00461268424987793,0.0008022788091718536,0.01,"(50, 50)",35,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 35}",0.5236263736263737,0.022155873795226308,29,0.7530219780219779,0.10727098565878483,RP,Madelon,None,0
0.27834196090698243,0.04479545363237119,0.004009151458740234,0.0010997215541223453,0.01,"(50, 50)",40,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 40}",0.510989010989011,0.017633853336133192,124,0.6472527472527473,0.06671583241187122,RP,Madelon,None,0
0.3753971576690674,0.16055823812276074,0.0036098003387451173,0.0004912640735369966,0.01,"(50, 50)",45,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 45}",0.5170329670329671,0.02435002176501136,70,0.7199175824175825,0.11169651958057908,RP,Madelon,None,0
0.2582870483398437,0.05410900432812454,0.0040108680725097655,0.0006339930705490182,0.01,"(50, 50)",50,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 50}",0.506043956043956,0.028145601043660897,158,0.598489010989011,0.06630589978527536,RP,Madelon,None,0
0.2123650074005127,0.056057631092873074,0.004211235046386719,0.0004009963322269632,0.01,"(50, 50)",55,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 55}",0.5302197802197802,0.02011319254694848,12,0.5693681318681318,0.03997229145355345,RP,Madelon,None,0
0.250666618347168,0.05660935711009973,0.00461273193359375,0.001202917122626345,0.01,"(50, 50)",60,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 60}",0.5170329670329671,0.01976495137209333,70,0.6072802197802197,0.08963098920203383,RP,Madelon,None,0
0.1291435718536377,0.03355226402678526,0.003408956527709961,0.0004912058640950005,0.01,"(50,)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 2}",0.5153846153846153,0.022893040281318312,93,0.5203296703296704,0.0068763686872438685,RP,Madelon,None,0
0.13977203369140626,0.023673099043138638,0.003007936477661133,2.3360154559928684e-07,0.01,"(50,)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 5}",0.4813186813186813,0.019379331965437795,257,0.4979395604395604,0.012415941251073271,RP,Madelon,None,0
0.16985201835632324,0.020884277402378096,0.00381011962890625,0.0007501636423090484,0.01,"(50,)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 10}",0.4923076923076923,0.02109489430818954,233,0.5208791208791208,0.016725558112283486,RP,Madelon,None,0
0.17065391540527344,0.039257511771139966,0.004010534286499025,0.0010983692538508302,0.01,"(50,)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 15}",0.5098901098901099,0.03216046291574043,131,0.5311813186813186,0.01798139359555339,RP,Madelon,None,0
0.1473921298980713,0.04188698869916811,0.003609704971313477,0.0012027978932539222,0.01,"(50,)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 20}",0.4994505494505495,0.022142243603966903,194,0.5234890109890109,0.021958267220703667,RP,Madelon,None,0
0.1407745361328125,0.017842108067571687,0.003408908843994141,0.0004909526356993812,0.01,"(50,)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 25}",0.4917582417582417,0.011655606283294736,238,0.4972527472527473,0.002977951014928396,RP,Madelon,None,0
0.20434370040893554,0.043702847569656686,0.0034090995788574213,0.0004911863298007271,0.01,"(50,)",30,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 30}",0.5318681318681319,0.010220371009746269,7,0.5774725274725274,0.022689380648303267,RP,Madelon,None,0
0.139170503616333,0.020137693582789527,0.003609848022460937,0.0004915953925523102,0.01,"(50,)",35,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 35}",0.5027472527472527,0.029332632560525575,181,0.5310439560439559,0.025000000000000012,RP,Madelon,None,0
0.19692602157592773,0.055677939138692435,0.003808403015136719,0.0011705434223236956,0.01,"(50,)",40,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 40}",0.4895604395604395,0.006818502003291681,246,0.5399725274725274,0.06655839938671622,RP,Madelon,None,0
0.1923091411590576,0.06639192374121408,0.0032083511352539056,0.0004006869024307738,0.01,"(50,)",45,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 45}",0.5049450549450549,0.02073402446605847,163,0.5614010989010989,0.060298286438520025,RP,Madelon,None,0
0.15641555786132813,0.026678811905246343,0.004010820388793945,0.0006339178095936904,0.01,"(50,)",50,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 50}",0.5027472527472527,0.014222174841258003,181,0.5546703296703297,0.03948692039168259,RP,Madelon,None,0
0.1927140712738037,0.062048336730094675,0.004209709167480469,0.00040201112294922634,0.01,"(50,)",55,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 55}",0.5142857142857142,0.018502701363167826,104,0.5667582417582417,0.07294900189302624,RP,Madelon,None,0
0.1965228080749512,0.02017283153689459,0.003810214996337891,0.00040116314370524536,0.01,"(50,)",60,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 60}",0.5071428571428571,0.015501907669962497,152,0.5936813186813186,0.03490092416985073,RP,Madelon,None,0
0.1455873966217041,0.024831977691734137,0.0028071880340576174,0.0011689272927927073,0.01,"(25,)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 2}",0.4989010989010989,0.0264992429709615,201,0.5100274725274726,0.011415157491382822,RP,Madelon,None,0
0.11510610580444335,0.021870001506379872,0.0030081748962402345,4.623107774177866e-07,0.01,"(25,)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 5}",0.5208791208791209,0.02603955079356656,39,0.5197802197802197,0.005054497113454446,RP,Madelon,None,0
0.1277398109436035,0.025314904525353385,0.003609466552734375,0.0008020640606652037,0.01,"(25,)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 10}",0.5043956043956044,0.017599579536315337,165,0.5041208791208792,0.003860843220482183,RP,Madelon,None,0
0.12433152198791506,0.026223391786532282,0.0028069019317626953,0.000400781702385419,0.01,"(25,)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 15}",0.5197802197802198,0.025142991623401188,50,0.5298076923076923,0.011189786733195766,RP,Madelon,None,0
0.12533583641052246,0.028001058800535238,0.003406906127929688,0.0008031711897722852,0.01,"(25,)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 20}",0.5087912087912088,0.010337850396827906,143,0.5126373626373626,0.0030898961206599147,RP,Madelon,None,0
0.21497254371643065,0.0785174328988532,0.0030076026916503905,0.0006339178060068897,0.01,"(25,)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 25}",0.4967032967032967,0.03172571435879571,207,0.55260989010989,0.031040916898790905,RP,Madelon,None,0
0.16022672653198242,0.06015831699132512,0.0032079696655273444,0.00039980412595877306,0.01,"(25,)",30,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 30}",0.5098901098901099,0.0195499416205024,131,0.5534340659340659,0.031000772259586338,RP,Madelon,None,0
0.2135676383972168,0.06373730785082128,0.003008031845092773,3.873843385999661e-07,0.01,"(25,)",35,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 35}",0.49395604395604403,0.020068112492032608,217,0.5542582417582418,0.022102156305843803,RP,Madelon,None,0
0.15300731658935546,0.038815570758102436,0.003210592269897461,0.00039995142384407833,0.01,"(25,)",40,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 40}",0.5021978021978022,0.0259698951606516,184,0.5407967032967033,0.03392495642974081,RP,Madelon,None,0
0.16283292770385746,0.014287463263824957,0.003611135482788086,0.0008012327474976762,0.01,"(25,)",45,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 45}",0.5445054945054945,0.024287951764066302,2,0.5678571428571428,0.025802246943810062,RP,Madelon,None,0
0.12573442459106446,0.019978827872010087,0.0036110877990722656,0.0004925179889552186,0.01,"(25,)",50,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 50}",0.4840659340659341,0.005866526512105111,253,0.5188186813186814,0.016578253396848992,RP,Madelon,None,0
0.2137683868408203,0.08623495983385465,0.004011154174804688,0.0006338423101195184,0.01,"(25,)",55,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 55}",0.4928571428571429,0.022694369701168556,231,0.5815934065934065,0.06593177651702906,RP,Madelon,None,0
0.1349588394165039,0.04058316776606465,0.00461273193359375,0.000802123746354317,0.01,"(25,)",60,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 60}",0.5115384615384615,0.03006453630836145,117,0.5223901098901098,0.026627101530688844,RP,Madelon,None,0
0.12092194557189942,0.0028074605290034408,0.003007936477661133,2.3360154559928695e-07,0.01,"(25, 25)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 2}",0.5208791208791209,0.023987780168069326,39,0.5159340659340659,0.009177633565104443,RP,Madelon,None,0
0.2199850082397461,0.12919331314191168,0.003208637237548828,0.0004009009364669917,0.01,"(25, 25)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 5}",0.5164835164835165,0.021561996560822628,78,0.5405219780219781,0.03424988001269419,RP,Madelon,None,0
0.22820658683776854,0.0754460075225153,0.0034094333648681642,0.0004912057252283516,0.01,"(25, 25)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 10}",0.5148351648351648,0.02302453498874392,99,0.549587912087912,0.024124258192812057,RP,Madelon,None,0
0.19672341346740724,0.06453742689964205,0.003810262680053711,0.0007503927681717683,0.01,"(25, 25)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 15}",0.5230769230769231,0.02689502912202289,30,0.551510989010989,0.047657115313658266,RP,Madelon,None,0
0.21056032180786133,0.06515704039076331,0.003208637237548828,0.0004014970854172025,0.01,"(25, 25)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 20}",0.5065934065934066,0.014906219743132476,156,0.5480769230769231,0.03465515332841446,RP,Madelon,None,0
0.19471845626831052,0.04830432903978179,0.0034090042114257807,0.0004912641661037713,0.01,"(25, 25)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 25}",0.4895604395604395,0.017838113275547157,246,0.5226648351648351,0.014915077805648776,RP,Madelon,None,0
0.16343464851379394,0.01881158408825967,0.0036096572875976562,0.0008020402701941273,0.01,"(25, 25)",30,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 30}",0.5005494505494505,0.008927514730369178,188,0.5092032967032967,0.01000580980850238,RP,Madelon,None,0
0.19632258415222167,0.033617906221779084,0.0034085750579833985,0.0004912253096670885,0.01,"(25, 25)",35,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 35}",0.49395604395604403,0.016611226876737318,217,0.543543956043956,0.0385805654310821,RP,Madelon,None,0
0.20394306182861327,0.03535096025615634,0.0036090850830078135,0.0004912642355288409,0.01,"(25, 25)",40,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 40}",0.4950549450549451,0.016056746369453263,212,0.5237637362637363,0.0295013247304276,RP,Madelon,None,0
0.2294105529785156,0.05996732833825472,0.004010725021362305,0.0010981516003573321,0.01,"(25, 25)",45,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 45}",0.5164835164835165,0.024755780936414944,78,0.5748626373626373,0.041534881961004175,RP,Madelon,None,0
0.2647042751312256,0.07993455977983308,0.0038104534149169924,0.0004010439308848645,0.01,"(25, 25)",50,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 50}",0.4994505494505495,0.013278072498455579,194,0.5792582417582418,0.07292856542613542,RP,Madelon,None,0
0.2314165115356445,0.05084643984578702,0.0044117927551269535,0.0008018824420108294,0.01,"(25, 25)",55,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 55}",0.528021978021978,0.019144232296905886,20,0.5870879120879121,0.02505654154350681,RP,Madelon,None,0
0.3001983642578125,0.11943203750486465,0.0040108680725097655,0.0006339930526171443,0.01,"(25, 25)",60,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 60}",0.5351648351648352,0.02066109415050898,6,0.6379120879120881,0.09107919761999199,RP,Madelon,None,0
0.23923707008361814,0.041625448467568965,0.0038100719451904298,0.0004008533662073852,0.01,"(100, 25, 100)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 2}",0.5186813186813187,0.02809191874981148,57,0.5119505494505494,0.011773188097371488,RP,Madelon,None,0
0.3539871692657471,0.08495708659799668,0.004010725021362305,3.1629798797182086e-07,0.01,"(100, 25, 100)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 5}",0.5087912087912088,0.013278072498455591,143,0.5622252747252748,0.038335251855684836,RP,Madelon,None,0
0.5390339851379394,0.2955549735604369,0.0044117927551269535,0.000491556081237236,0.01,"(100, 25, 100)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 10}",0.5181318681318682,0.030670957663632644,60,0.6567307692307691,0.10127027251686753,RP,Madelon,None,0
0.39424881935119627,0.14357613062385075,0.004812955856323242,0.001473474216316101,0.01,"(100, 25, 100)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 15}",0.5230769230769231,0.01827284521792953,30,0.6302197802197802,0.0960228699789298,RP,Madelon,None,0
0.3812115669250488,0.06011095506597811,0.004211187362670898,0.000401020588687349,0.01,"(100, 25, 100)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 20}",0.5230769230769231,0.014906219743132481,30,0.6071428571428571,0.039043381536832775,RP,Madelon,None,0
0.3826184272766113,0.039949186152350366,0.004810190200805664,0.0007488804552349923,0.01,"(100, 25, 100)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 25}",0.4934065934065934,0.03022477481203313,226,0.6438186813186813,0.0353921439332483,RP,Madelon,None,0
0.4287374019622803,0.09114969095443384,0.004813146591186522,0.0007503545853866716,0.01,"(100, 25, 100)",30,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 30}",0.5263736263736264,0.014390989949130534,22,0.6840659340659341,0.07703950176857108,RP,Madelon,None,0
0.5131620407104492,0.3285086908853728,0.005414342880249025,0.0013599674511576446,0.01,"(100, 25, 100)",35,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 35}",0.5098901098901099,0.02060256402115681,131,0.6664835164835164,0.16237030717646064,RP,Madelon,None,0
0.4788706302642822,0.1300676580881072,0.004813051223754883,0.0007502018651208474,0.01,"(100, 25, 100)",40,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 40}",0.5153846153846153,0.012112861365411329,93,0.7090659340659341,0.09521678403433062,RP,Madelon,None,0
0.4437779426574707,0.11253157856204726,0.004210853576660156,0.00040094870523481687,0.01,"(100, 25, 100)",45,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 45}",0.5071428571428571,0.020675700793655813,152,0.7118131868131868,0.08158762513279699,RP,Madelon,None,0
0.3671741008758545,0.07108044513311905,0.004813241958618164,0.0004014032474425357,0.01,"(100, 25, 100)",50,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 50}",0.510989010989011,0.030394102606460062,124,0.5909340659340658,0.04206886350565472,RP,Madelon,None,0
0.4028695106506348,0.0757270880027515,0.005015945434570314,0.000638602365634017,0.01,"(100, 25, 100)",55,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 55}",0.512087912087912,0.011603687957111485,112,0.6423076923076924,0.052605406804064656,RP,Madelon,None,0
0.4463840961456299,0.08615480787303008,0.006016349792480469,0.0008968147936076303,0.01,"(100, 25, 100)",60,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 60}",0.5192307692307693,0.017972996960215547,54,0.6365384615384615,0.017339278695437648,RP,Madelon,None,0
0.3904347896575928,0.1295359803980766,0.0038099288940429688,0.00040113972342182316,0.001,"(50, 50)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 2}",0.515934065934066,0.01697081891371484,87,0.5385989010989011,0.016132947908289088,RP,Madelon,None,0
0.2386353969573975,0.06381991418506082,0.003206443786621093,0.0007508991600729272,0.001,"(50, 50)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 5}",0.49395604395604403,0.01586761437164139,217,0.5420329670329671,0.023174831548311143,RP,Madelon,None,0
0.35614538192749023,0.15230875704262944,0.0036096096038818358,0.0004912058640950006,0.001,"(50, 50)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 10}",0.5307692307692308,0.0229457285910122,11,0.6344780219780219,0.05717718748968655,RP,Madelon,None,0
0.1971229076385498,0.02391774377292227,0.004245328903198242,0.0003896190404707783,0.001,"(50, 50)",15,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 15}",0.5164835164835165,0.02640794470483057,78,0.5467032967032968,0.016489238933431447,RP,Madelon,None,0
0.22339267730712886,0.05675973005045836,0.003609371185302734,0.0008020758677568598,0.001,"(50, 50)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 20}",0.5032967032967033,0.03031453675633784,174,0.5346153846153847,0.06435054728311013,RP,Madelon,None,0
0.32265896797180177,0.11393888583634035,0.0048099994659423825,0.0021434912192817533,0.001,"(50, 50)",25,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 25}",0.49395604395604403,0.01605674636945327,217,0.6278846153846154,0.09387748949268968,RP,Madelon,None,0
0.28776111602783205,0.04377372282714207,0.0042113780975341795,0.00040104398758031404,0.001,"(50, 50)",30,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 30}",0.515934065934066,0.024163333436589038,87,0.6043956043956044,0.059166474615203336,RP,Madelon,None,0
0.4638309478759766,0.130445993221455,0.004010677337646484,0.0006342192157002415,0.001,"(50, 50)",35,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 35}",0.5252747252747253,0.02416333343658904,25,0.7642857142857142,0.1162841051768183,RP,Madelon,None,0
0.2598894596099853,0.03895388832205017,0.0036095619201660157,0.0004908748380062284,0.001,"(50, 50)",40,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 40}",0.510989010989011,0.017719247798458345,124,0.6478021978021978,0.06755169944252146,RP,Madelon,None,0
0.4734565258026123,0.20460061287059603,0.004614877700805664,0.0010212196711069977,0.001,"(50, 50)",45,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 45}",0.5170329670329671,0.02561877632280171,70,0.7054945054945054,0.09942853863642452,RP,Madelon,None,0
0.35454401969909666,0.14938569997958365,0.004409027099609375,0.0007968187528332694,0.001,"(50, 50)",50,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 50}",0.5005494505494505,0.0299135331622334,188,0.665521978021978,0.13328848166848353,RP,Madelon,None,0
0.3052101135253906,0.1234841139941255,0.004812431335449219,0.0011692788254614105,0.001,"(50, 50)",55,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 55}",0.5302197802197802,0.02011319254694848,12,0.5695054945054945,0.04024373648518608,RP,Madelon,None,0
0.2875646114349365,0.11871013450042735,0.004010915756225586,0.0006337668124141983,0.001,"(50, 50)",60,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 60}",0.5164835164835165,0.018954053088637717,78,0.6072802197802197,0.08963098920203383,RP,Madelon,None,0
0.12513232231140134,0.019559202955618908,0.003409147262573242,0.0004918292944011761,0.001,"(50,)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 2}",0.5153846153846153,0.022893040281318312,93,0.5203296703296704,0.0068763686872438685,RP,Madelon,None,0
0.16764507293701172,0.051032827921749055,0.003609371185302734,0.0008021951053896241,0.001,"(50,)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 5}",0.4813186813186813,0.019379331965437795,257,0.4979395604395604,0.012415941251073271,RP,Madelon,None,0
0.20775146484375,0.05471423132248631,0.0032083511352539056,0.000982255719974841,0.001,"(50,)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 10}",0.4923076923076923,0.02109489430818954,233,0.5207417582417582,0.01645716758533413,RP,Madelon,None,0
0.18428940773010252,0.07321605660106494,0.0034088134765625,0.0004910308424455505,0.001,"(50,)",15,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 15}",0.5098901098901099,0.03216046291574043,131,0.5311813186813186,0.01798139359555339,RP,Madelon,None,0
0.2361334800720215,0.07437365823695677,0.0034090518951416016,0.0004913225954000927,0.001,"(50,)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 20}",0.4994505494505495,0.022142243603966903,194,0.5234890109890109,0.021958267220703667,RP,Madelon,None,0
0.14438343048095706,0.02076241636870212,0.003408670425415039,0.0008021593147019325,0.001,"(50,)",25,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 25}",0.4917582417582417,0.011655606283294736,238,0.4972527472527473,0.002977951014928396,RP,Madelon,None,0
0.1876978874206543,0.033105722772614816,0.0038103103637695313,0.0009823725554473348,0.001,"(50,)",30,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 30}",0.5318681318681319,0.010220371009746269,7,0.5774725274725274,0.022689380648303267,RP,Madelon,None,0
0.18970351219177245,0.037769491788000535,0.0036096096038818358,0.0008022546963038572,0.001,"(50,)",35,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 35}",0.5032967032967033,0.029507080400214394,174,0.5311813186813187,0.025270992318692297,RP,Madelon,None,0
0.21858043670654295,0.06898064239690531,0.0036069869995117186,0.0008004845106288946,0.001,"(50,)",40,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 40}",0.4895604395604395,0.006818502003291681,246,0.5399725274725274,0.06655839938671622,RP,Madelon,None,0
0.22419385910034176,0.051363341983353066,0.003609704971313477,0.0004912836232526637,0.001,"(50,)",45,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 45}",0.5043956043956044,0.020602564021156792,165,0.5615384615384615,0.060421763113922375,RP,Madelon,None,0
0.19972987174987794,0.058141979086063326,0.0042116641998291016,0.00040066334081066067,0.001,"(50,)",50,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 50}",0.5032967032967033,0.015187115341851925,174,0.5548076923076923,0.03971989764955528,RP,Madelon,None,0
0.20785255432128907,0.08715314506907992,0.0042109012603759755,0.0009823529603891878,0.001,"(50,)",55,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 55}",0.5142857142857142,0.018502701363167826,104,0.5667582417582417,0.07294900189302624,RP,Madelon,None,0
0.2346225738525391,0.02694252642420021,0.004010820388793945,0.0006334654064135603,0.001,"(50,)",60,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 60}",0.5071428571428571,0.015501907669962497,152,0.5936813186813186,0.03500349319259572,RP,Madelon,None,0
0.14358124732971192,0.0272263855888998,0.0026064395904541017,0.0004915755962128735,0.001,"(25,)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 2}",0.4989010989010989,0.0264992429709615,201,0.5100274725274726,0.011415157491382822,RP,Madelon,None,0
0.12452850341796876,0.024686922466533125,0.003208637237548828,0.00040090096482482863,0.001,"(25,)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 5}",0.5208791208791209,0.02603955079356656,39,0.5197802197802197,0.005054497113454446,RP,Madelon,None,0
